eye_file,neural_file,eye_n,neural_n,eye_duration_s,neural_duration_s,duration_diff_s
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_29_001_2025_04_28_18_32.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S29_SART_HbO.csv,291245,2845,291.244,291.2256,0.0184000000000424
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_29_001_2025_04_28_18_32.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S29_SART_HbR.csv,291245,2845,291.244,291.2256,0.0184000000000424
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_30_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S30_SART_HbO.csv,292047,2852,292.046,291.9424,0.103599999999858
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_30_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S30_SART_HbR.csv,292047,2852,292.046,291.9424,0.103599999999858
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_32_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S32_SART_HbO.csv,286192,2795,286.191,286.1056,0.0853999999998791
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_32_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S32_SART_HbR.csv,286192,2795,286.191,286.1056,0.0853999999998791
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_33_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S33_SART_HbO.csv,293544,2867,293.543,293.4784,0.0646000000000413
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_33_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S33_SART_HbR.csv,293544,2867,293.543,293.4784,0.0646000000000413
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_34_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S34_SART_HbO.csv,290467,2837,290.466,290.4064,0.0596000000001595
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_34_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S34_SART_HbR.csv,290467,2837,290.466,290.4064,0.0596000000001595
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_35_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S35_SART_HbO.csv,289332,2826,289.331,289.28,0.0510000000002719
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_35_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S35_SART_HbR.csv,289332,2826,289.331,289.28,0.0510000000002719
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_36_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S36_SART_HbO.csv,285919,2793,285.918,285.9008,0.0172000000001162
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_36_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S36_SART_HbR.csv,285919,2793,285.918,285.9008,0.0172000000001162
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_37_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S37_SART_HbO.csv,290200,2834,290.199,290.0992,0.0997999999999024
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_37_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S37_SART_HbR.csv,290200,2834,290.199,290.0992,0.0997999999999024
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_39_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S39_SART_HbO.csv,307656,3005,307.655,307.6096,0.0454000000001997
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_39_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S39_SART_HbR.csv,307656,3005,307.655,307.6096,0.0454000000001997
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_40_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S40_SART_HbO.csv,301456,2957,301.455,302.6944,-1.23939999999999
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_40_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S40_SART_HbR.csv,301456,2957,301.455,302.6944,-1.23939999999999
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_41_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S41_SART_HbO.csv,302007,2950,302.006,301.9776,0.0284000000002607
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_41_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S41_SART_HbR.csv,302007,2950,302.006,301.9776,0.0284000000002607
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_42_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S42_SART_HbO.csv,300044,2943,300.043,301.2608,-1.21780000000001
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_42_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S42_SART_HbR.csv,300044,2943,300.043,301.2608,-1.21780000000001
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_43_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S43_SART_HbO.csv,320991,3135,320.99,320.9216,0.0683999999998832
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_43_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S43_SART_HbR.csv,320991,3135,320.99,320.9216,0.0683999999998832
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_46_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S46_SART_HbO.csv,306369,2993,306.368,306.3808,-0.0128000000001407
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_46_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S46_SART_HbR.csv,306369,2993,306.368,306.3808,-0.0128000000001407
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_47_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S47_SART_HbO.csv,302929,2958,302.928,302.7968,0.131199999999922
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_47_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S47_SART_HbR.csv,302929,2958,302.928,302.7968,0.131199999999922
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_52_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S52_SART_HbO.csv,293329,2878,293.328,294.6048,-1.27679999999987
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_52_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S52_SART_HbR.csv,293329,2878,293.328,294.6048,-1.27679999999987
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_55_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S55_SART_HbO.csv,295871,2889,295.87,295.7312,0.13880000000006
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_55_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S55_SART_HbR.csv,295871,2889,295.87,295.7312,0.13880000000006
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_57_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S57_SART_HbO.csv,294929,2892,294.928,296.0384,-1.11039999999991
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_57_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S57_SART_HbR.csv,294929,2892,294.928,296.0384,-1.11039999999991
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_58_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S58_SART_HbO.csv,304232,2971,304.231,304.128,0.103000000000065
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_58_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S58_SART_HbR.csv,304232,2971,304.231,304.128,0.103000000000065
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_59_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S59_SART_HbO.csv,303378,2963,303.377,303.3088,0.0682000000002176
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_59_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S59_SART_HbR.csv,303378,2963,303.377,303.3088,0.0682000000002176
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_60_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S60_SART_HbO.csv,299877,2929,299.876,299.8272,0.0488000000000284
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_60_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S60_SART_HbR.csv,299877,2929,299.876,299.8272,0.0488000000000284
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_61_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S61_SART_HbO.csv,297399,2905,297.398,297.3696,0.0284000000000333
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_61_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S61_SART_HbR.csv,297399,2905,297.398,297.3696,0.0284000000000333
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_62_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S62_SART_HbO.csv,300880,2939,300.879,300.8512,0.0277999999999565
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_62_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S62_SART_HbR.csv,300880,2939,300.879,300.8512,0.0277999999999565
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_64_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S64_SART_HbO.csv,299265,2923,299.264,299.2128,0.0511999999999944
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_64_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S64_SART_HbR.csv,299265,2923,299.264,299.2128,0.0511999999999944
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_65_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S65_SART_HbO.csv,296787,2899,296.786,296.7552,0.0307999999999424
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_65_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S65_SART_HbR.csv,296787,2899,296.786,296.7552,0.0307999999999424
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_66_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S66_SART_HbO.csv,300047,2930,300.046,299.9296,0.116400000000056
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_66_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S66_SART_HbR.csv,300047,2930,300.046,299.9296,0.116400000000056
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_67_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S67_SART_HbO.csv,300758,2937,300.757,300.6464,0.110600000000147
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_67_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S67_SART_HbR.csv,300758,2937,300.757,300.6464,0.110600000000147
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_68_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S68_SART_HbO.csv,304539,2974,304.538,304.4352,0.102799999999661
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_68_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S68_SART_HbR.csv,304539,2974,304.538,304.4352,0.102799999999661
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_70_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S70_SART_HbO.csv,299480,2924,299.479,299.3152,0.163799999999981
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_70_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S70_SART_HbR.csv,299480,2924,299.479,299.3152,0.163799999999981
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_71_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S71_SART_HbO.csv,302181,2951,302.18,302.08,0.10000000000008
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_71_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S71_SART_HbR.csv,302181,2951,302.18,302.08,0.10000000000008
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_72_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S72_SART_HbO.csv,299353,2923,299.352,299.2128,0.139200000000187
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_72_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S72_SART_HbR.csv,299353,2923,299.352,299.2128,0.139200000000187
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_73_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S73_SART_HbO.csv,300036,2931,300.035,300.032,0.00300000000009959
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_73_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S73_SART_HbR.csv,300036,2931,300.035,300.032,0.00300000000009959
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_75_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S75_SART_HbO.csv,302153,2951,302.152,302.08,0.0719999999998322
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_75_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S75_SART_HbR.csv,302153,2951,302.152,302.08,0.0719999999998322
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_77_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S77_SART_HbO.csv,297565,2906,297.564,297.472,0.0920000000000414
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_77_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S77_SART_HbR.csv,297565,2906,297.564,297.472,0.0920000000000414
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_78_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S78_SART_HbO.csv,298960,2919,298.959,298.8032,0.155799999999942
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_78_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S78_SART_HbR.csv,298960,2919,298.959,298.8032,0.155799999999942
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_82_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S82_SART_HbO.csv,298043,2911,298.042,297.984,0.0580000000000496
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_82_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S82_SART_HbR.csv,298043,2911,298.042,297.984,0.0580000000000496
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_83_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S83_SART_HbO.csv,295598,2887,295.597,295.5264,0.0706000000002405
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_83_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S83_SART_HbR.csv,295598,2887,295.597,295.5264,0.0706000000002405
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_85_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S85_SART_HbO.csv,305111,2979,305.11,304.9472,0.162799999999947
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_85_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S85_SART_HbR.csv,305111,2979,305.11,304.9472,0.162799999999947
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_86_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S86_SART_HbO.csv,300334,2933,300.333,300.2368,0.096200000000124
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_86_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S86_SART_HbR.csv,300334,2933,300.333,300.2368,0.096200000000124
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_87_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S87_SART_HbO.csv,291629,2848,291.628,291.5328,0.0952000000000339
/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/eye_processed_SART/data_preprocessedSART_87_001.csv.gz,/Users/evansalvarez/Eye-tracking-Loneliness-Mindwandering-ELM-/data/processed/fNIRS_processed_SART/hbo_hbr_csv/S87_SART_HbR.csv,291629,2848,291.628,291.5328,0.0952000000000339
