id,n_samples,prop_interp_psl,prop_interp_psr,prop_interp_xpl,prop_interp_ypl,prop_interp_xpr,prop_interp_ypr,prop_interp_any,prop_na_psl,prop_na_psr,prop_na_xpl,prop_na_ypl,prop_na_xpr,prop_na_ypr,prop_na_any
12_002_2025_03_26_17_48,508516,0.2385195352751929,0.1605455875528007,0.2385195352751929,0.2385195352751929,0.1605455875528007,0.1605455875528007,0.32011185488755517,0.2385195352751929,0.1605455875528007,0.2385195352751929,0.2385195352751929,0.1605455875528007,0.1605455875528007,0.32011185488755517
105_003_2025_11_26_14_04,318959,0.1753924485592192,0.17044823942889212,0.1753924485592192,0.1753924485592192,0.17044823942889212,0.17044823942889212,0.17798839349258055,0.1753924485592192,0.17044823942889212,0.1753924485592192,0.1753924485592192,0.17044823942889212,0.17044823942889212,0.17798839349258055
111_002_2025_12_04_13_46,507085,0.11371466322214224,0.12217675537631759,0.11371466322214224,0.11371466322214224,0.12217675537631759,0.12217675537631759,0.12808700710926177,0.11371466322214224,0.12217675537631759,0.11371466322214224,0.11371466322214224,0.12217675537631759,0.12217675537631759,0.12808700710926177
14_002_2025_03_31_16_17,508415,0.09162003481407904,0.09292802139984069,0.09162003481407904,0.09162003481407904,0.09292802139984069,0.09292802139984069,0.09450940668548331,0.09162003481407904,0.09292802139984069,0.09162003481407904,0.09162003481407904,0.09292802139984069,0.09292802139984069,0.09450940668548331
06_2025_03_07_10_54,145300,0.12617343427391603,0.11683413626978664,0.12617343427391603,0.12617343427391603,0.11683413626978664,0.11683413626978664,0.13102546455609085,0.12617343427391603,0.11683413626978664,0.12617343427391603,0.12617343427391603,0.11683413626978664,0.11683413626978664,0.13102546455609085
23_002_2025_04_15_10_57,145262,0.37462653687819253,0.360383307403175,0.37462653687819253,0.37462653687819253,0.360383307403175,0.360383307403175,0.38288058817860143,0.37462653687819253,0.360383307403175,0.37462653687819253,0.37462653687819253,0.360383307403175,0.360383307403175,0.38288058817860143
110_001_2025_12_04_09_43,507889,0.11451124162956866,0.12622836879711904,0.11451124162956866,0.11451124162956866,0.12622836879711904,0.12622836879711904,0.12622836879711904,0.11451124162956866,0.12622836879711904,0.11451124162956866,0.11451124162956866,0.12622836879711904,0.12622836879711904,0.12622836879711904
109_002_2025_12_03_09_48,507918,0.09679318315161109,0.10191015085112164,0.09679318315161109,0.09679318315161109,0.10191015085112164,0.10191015085112164,0.10401285246831181,0.09679318315161109,0.10191015085112164,0.09679318315161109,0.09679318315161109,0.10191015085112164,0.10191015085112164,0.10401285246831181
11_001_2025_03_24_15_00,508447,0.0978450064608504,0.12084642057087562,0.0978450064608504,0.0978450064608504,0.12084642057087562,0.12084642057087562,0.12861910877633265,0.0978450064608504,0.12084642057087562,0.0978450064608504,0.0978450064608504,0.12084642057087562,0.12084642057087562,0.12861910877633265
15_003_2025_04_02_11_33,385274,0.14560546520138914,0.14528361633538728,0.14560546520138914,0.14560546520138914,0.14528361633538728,0.14528361633538728,0.14897449607292473,0.14560546520138914,0.14528361633538728,0.14560546520138914,0.14560546520138914,0.14528361633538728,0.14528361633538728,0.14897449607292473
106_001_2025_12_01_13_03,507918,0.04798806106497505,0.0646383865112085,0.04798806106497505,0.04798806106497505,0.0646383865112085,0.0646383865112085,0.06616816100236653,0.04798806106497505,0.0646383865112085,0.04798806106497505,0.04798806106497505,0.0646383865112085,0.0646383865112085,0.06616816100236653
21_002_2025_04_11_11_44,145223,0.19992700880714487,0.19579543185308113,0.19992700880714487,0.19992700880714487,0.19579543185308113,0.19579543185308113,0.21025595119230425,0.19992700880714487,0.19579543185308113,0.19992700880714487,0.19992700880714487,0.19579543185308113,0.19579543185308113,0.21025595119230425
24_001_2025_04_18_18_28,145182,0.014223526332465456,0.025437037649295367,0.014223526332465456,0.014223526332465456,0.025437037649295367,0.025437037649295367,0.025505916711438058,0.014223526332465456,0.025437037649295367,0.014223526332465456,0.014223526332465456,0.025437037649295367,0.025437037649295367,0.025505916711438058
21_003_2025_04_11_11_48,325840,0.21730603977412227,0.21570095752516572,0.21730603977412227,0.21730603977412227,0.21570095752516572,0.21570095752516572,0.2310182911858581,0.21730603977412227,0.21570095752516572,0.21730603977412227,0.21730603977412227,0.21570095752516572,0.21570095752516572,0.2310182911858581
20_001_2025_04_09_18_10,145183,0.14526494148763974,0.14467258563330418,0.14526494148763974,0.14526494148763974,0.14467258563330418,0.14467258563330418,0.15111962144328192,0.14526494148763974,0.14467258563330418,0.14526494148763974,0.14526494148763974,0.14467258563330418,0.14467258563330418,0.15111962144328192
19_002_2025_04_09_15_27,145303,0.18642423074540787,0.20131036523678106,0.18642423074540787,0.18642423074540787,0.20131036523678106,0.20131036523678106,0.205632368223643,0.18642423074540787,0.20131036523678106,0.18642423074540787,0.18642423074540787,0.20131036523678106,0.20131036523678106,0.205632368223643
24_003_2025_04_18_18_43,319250,0.011802662490211432,0.019639780736100235,0.011802662490211432,0.011802662490211432,0.019639780736100235,0.019639780736100235,0.020056382145653875,0.011802662490211432,0.019639780736100235,0.011802662490211432,0.011802662490211432,0.019639780736100235,0.019639780736100235,0.020056382145653875
27_003_2025_04_28_13_21,313827,0.022002568293996373,0.0233504446717459,0.022002568293996373,0.022002568293996373,0.0233504446717459,0.0233504446717459,0.023583056907149482,0.022002568293996373,0.0233504446717459,0.022002568293996373,0.022002568293996373,0.0233504446717459,0.0233504446717459,0.023583056907149482
06_2025_03_07_11_16,508427,0.14176666463425427,0.16731998890696206,0.14176666463425427,0.14176666463425427,0.16731998890696206,0.16731998890696206,0.16772516015081812,0.14176666463425427,0.16731998890696206,0.14176666463425427,0.14176666463425427,0.16731998890696206,0.16731998890696206,0.16772516015081812
048_001_2025_07_02_13_28,506680,0.07057116917975843,0.05363740427883477,0.07057116917975843,0.07057116917975843,0.05363740427883477,0.05363740427883477,0.07411581274176995,0.07057116917975843,0.05363740427883477,0.07057116917975843,0.07057116917975843,0.05363740427883477,0.05363740427883477,0.07411581274176995
107_002_2025_12_01_17_29,507849,0.25500493256853907,0.2556271647674801,0.25500493256853907,0.25500493256853907,0.2556271647674801,0.2556271647674801,0.26442111730061496,0.25500493256853907,0.2556271647674801,0.25500493256853907,0.25500493256853907,0.2556271647674801,0.2556271647674801,0.26442111730061496
19_001_2025_04_09_15_10,508510,0.16650213368468664,0.1950817093075849,0.16650213368468664,0.16650213368468664,0.1950817093075849,0.1950817093075849,0.1996440581306169,0.16650213368468664,0.1950817093075849,0.16650213368468664,0.16650213368468664,0.1950817093075849,0.1950817093075849,0.1996440581306169
20_003_2025_04_09_18_26,385314,0.21939509075714872,0.21547361372802443,0.21939509075714872,0.21939509075714872,0.21547361372802443,0.21547361372802443,0.2229220843260302,0.21939509075714872,0.21547361372802443,0.21939509075714872,0.21939509075714872,0.21547361372802443,0.21547361372802443,0.2229220843260302
24_002_2025_04_18_18_33,508478,0.0055341627366375734,0.009860800270611512,0.0055341627366375734,0.0055341627366375734,0.009860800270611512,0.009860800270611512,0.010370163507565715,0.0055341627366375734,0.009860800270611512,0.0055341627366375734,0.0055341627366375734,0.009860800270611512,0.009860800270611512,0.010370163507565715
112_001_2025_12_04_15_27,508152,0.2381590547710134,0.2211739794392229,0.2381590547710134,0.2381590547710134,0.2211739794392229,0.2211739794392229,0.24389749523764542,0.2381590547710134,0.2211739794392229,0.2381590547710134,0.2381590547710134,0.2211739794392229,0.2211739794392229,0.24389749523764542
29_002_2025_04_28_18_19,145182,0.22545494620545248,0.20455703875136036,0.22545494620545248,0.22545494620545248,0.20455703875136036,0.20455703875136036,0.24255072942926809,0.22545494620545248,0.20455703875136036,0.22545494620545248,0.22545494620545248,0.20455703875136036,0.20455703875136036,0.24255072942926809
26_001_2025_04_22_15_15,145302,0.013131271420902672,0.00823801461783045,0.013131271420902672,0.013131271420902672,0.00823801461783045,0.00823801461783045,0.013186329162709391,0.013131271420902672,0.00823801461783045,0.013131271420902672,0.013131271420902672,0.00823801461783045,0.00823801461783045,0.013186329162709391
27_002_2025_04_28_13_16,145220,0.036103842445944084,0.035256851673323236,0.036103842445944084,0.036103842445944084,0.035256851673323236,0.035256851673323236,0.036778680622503786,0.036103842445944084,0.035256851673323236,0.036103842445944084,0.036103842445944084,0.035256851673323236,0.035256851673323236,0.036778680622503786
15_001_2025_04_02_11_15,508450,0.2489467990952896,0.2457704789064805,0.2489467990952896,0.2489467990952896,0.2457704789064805,0.2457704789064805,0.25296489330317634,0.2489467990952896,0.2457704789064805,0.2489467990952896,0.2489467990952896,0.2457704789064805,0.2457704789064805,0.25296489330317634
28_001_2025_04_28_15_50,145302,0.13083784118594377,0.1593715158772763,0.13083784118594377,0.13083784118594377,0.1593715158772763,0.1593715158772763,0.16105077700238124,0.13083784118594377,0.1593715158772763,0.13083784118594377,0.13083784118594377,0.1593715158772763,0.1593715158772763,0.16105077700238124
114_001_2025_12_08_11_42,508118,0.26239574272117894,0.27901392983519574,0.26239574272117894,0.26239574272117894,0.27901392983519574,0.27901392983519574,0.3137381474381935,0.26239574272117894,0.27901392983519574,0.26239574272117894,0.26239574272117894,0.27901392983519574,0.27901392983519574,0.3137381474381935
17_003_2025_04_07_15_17,313827,0.25571094902605573,0.282177760358414,0.25571094902605573,0.25571094902605573,0.282177760358414,0.282177760358414,0.3046391801852613,0.25571094902605573,0.282177760358414,0.25571094902605573,0.25571094902605573,0.282177760358414,0.282177760358414,0.3046391801852613
30_001_2025_04_30_13_30,145221,0.051232259797136775,0.08571763037026325,0.051232259797136775,0.051232259797136775,0.08571763037026325,0.08571763037026325,0.08764572616908023,0.051232259797136775,0.08571763037026325,0.051232259797136775,0.051232259797136775,0.08571763037026325,0.08571763037026325,0.08764572616908023
113_002_2025_12_05_17_20,507952,0.25462839008410243,0.23478399533814218,0.25462839008410243,0.25462839008410243,0.23478399533814218,0.23478399533814218,0.2731813242196113,0.25462839008410243,0.23478399533814218,0.25462839008410243,0.25462839008410243,0.23478399533814218,0.23478399533814218,0.2731813242196113
25_002_2025_04_21_11_03,145301,0.1215958596293212,0.11251126970908666,0.1215958596293212,0.1215958596293212,0.11251126970908666,0.11251126970908666,0.12291725452680986,0.1215958596293212,0.11251126970908666,0.1215958596293212,0.1215958596293212,0.11251126970908666,0.11251126970908666,0.12291725452680986
27_001_2025_04_28_13_05,508520,0.04935499095414143,0.029788405569102495,0.04935499095414143,0.04935499095414143,0.029788405569102495,0.029788405569102495,0.050788562888381975,0.04935499095414143,0.029788405569102495,0.04935499095414143,0.04935499095414143,0.029788405569102495,0.029788405569102495,0.050788562888381975
19_003_2025_04_09_15_31,319079,0.29366081754048373,0.30894229955590935,0.29366081754048373,0.29366081754048373,0.30894229955590935,0.30894229955590935,0.3211587099119654,0.29366081754048373,0.30894229955590935,0.29366081754048373,0.29366081754048373,0.30894229955590935,0.30894229955590935,0.3211587099119654
26_003_2025_04_22_15_31,325883,0.05951215620329996,0.06555727055415594,0.05951215620329996,0.05951215620329996,0.06555727055415594,0.06555727055415594,0.07873377868744304,0.05951215620329996,0.06555727055415594,0.05951215620329996,0.05951215620329996,0.06555727055415594,0.06555727055415594,0.07873377868744304
30_002_2025_04_30_13_35,508549,0.03760109645284918,0.05944363276695068,0.03760109645284918,0.03760109645284918,0.05944363276695068,0.05944363276695068,0.06017905845847696,0.03760109645284918,0.05944363276695068,0.03760109645284918,0.03760109645284918,0.05944363276695068,0.05944363276695068,0.06017905845847696
26_002_2025_04_22_15_21,508492,0.008743500389386658,0.012393508649103624,0.008743500389386658,0.008743500389386658,0.012393508649103624,0.012393508649103624,0.014621665630924381,0.008743500389386658,0.012393508649103624,0.008743500389386658,0.008743500389386658,0.012393508649103624,0.012393508649103624,0.014621665630924381
33_002_2025_05_08_10_22,145262,0.1007489914774683,0.09771309771309772,0.1007489914774683,0.1007489914774683,0.09771309771309772,0.09771309771309772,0.10106566066830967,0.1007489914774683,0.09771309771309772,0.1007489914774683,0.1007489914774683,0.09771309771309772,0.09771309771309772,0.10106566066830967
25_001_2025_04_21_10_46,508459,0.11820225426238891,0.15341256620494476,0.11820225426238891,0.11820225426238891,0.15341256620494476,0.15341256620494476,0.1570195433653451,0.11820225426238891,0.15341256620494476,0.11820225426238891,0.11820225426238891,0.15341256620494476,0.15341256620494476,0.1570195433653451
30_003_2025_04_30_13_45,385398,0.07397806942433537,0.09871353769350126,0.07397806942433537,0.07397806942433537,0.09871353769350126,0.09871353769350126,0.10416763968676537,0.07397806942433537,0.09871353769350126,0.07397806942433537,0.07397806942433537,0.09871353769350126,0.09871353769350126,0.10416763968676537
29_003_2025_04_28_18_25,319063,0.3484923040277312,0.34588153436782076,0.3484923040277312,0.3484923040277312,0.34588153436782076,0.34588153436782076,0.3858673678865929,0.3484923040277312,0.34588153436782076,0.3484923040277312,0.3484923040277312,0.34588153436782076,0.34588153436782076,0.3858673678865929
32_001_2025_04_30_19_45,145262,0.0670925637813055,0.07956657625531798,0.0670925637813055,0.0670925637813055,0.07956657625531798,0.07956657625531798,0.08941085762277816,0.0670925637813055,0.07956657625531798,0.0670925637813055,0.0670925637813055,0.07956657625531798,0.07956657625531798,0.08941085762277816
31_002_2025_04_30_17_44,145344,0.35629265741963895,0.23792519815059446,0.35629265741963895,0.35629265741963895,0.23792519815059446,0.23792519815059446,0.36574609202994274,0.35629265741963895,0.23792519815059446,0.35629265741963895,0.35629265741963895,0.23792519815059446,0.23792519815059446,0.36574609202994274
35_003_2025_05_09_15_46,385313,0.040131010373384755,0.025742707876453687,0.040131010373384755,0.040131010373384755,0.025742707876453687,0.025742707876453687,0.04048397017489677,0.040131010373384755,0.025742707876453687,0.040131010373384755,0.040131010373384755,0.025742707876453687,0.025742707876453687,0.04048397017489677
36_001_2025_05_12_16_50,145342,0.05219413521212038,0.06765422245462427,0.05219413521212038,0.05219413521212038,0.06765422245462427,0.06765422245462427,0.06893396265360323,0.05219413521212038,0.06765422245462427,0.05219413521212038,0.05219413521212038,0.06765422245462427,0.06765422245462427,0.06893396265360323
18_003_2025_04_08_12_17,375679,0.3960136180089917,0.40623777214057744,0.3960136180089917,0.3960136180089917,0.40623777214057744,0.40623777214057744,0.42269330998006277,0.3960136180089917,0.40623777214057744,0.3960136180089917,0.3960136180089917,0.40623777214057744,0.40623777214057744,0.42269330998006277
32_002_2025_04_30_19_50,508480,0.038137193203272496,0.03563561988672121,0.038137193203272496,0.038137193203272496,0.03563561988672121,0.03563561988672121,0.0419465859030837,0.038137193203272496,0.03563561988672121,0.038137193203272496,0.038137193203272496,0.03563561988672121,0.03563561988672121,0.0419465859030837
31_001_2025_04_30_17_26,508354,0.4149805057105875,0.17929435000019672,0.4149805057105875,0.4149805057105875,0.17929435000019672,0.17929435000019672,0.41851150969599926,0.4149805057105875,0.17929435000019672,0.4149805057105875,0.4149805057105875,0.17929435000019672,0.17929435000019672,0.41851150969599926
17_001_2025_04_07_15_01,508512,0.1684896324963816,0.176943710276257,0.1684896324963816,0.1684896324963816,0.176943710276257,0.176943710276257,0.19042028506701908,0.1684896324963816,0.176943710276257,0.1684896324963816,0.1684896324963816,0.176943710276257,0.176943710276257,0.19042028506701908
25_003_2025_04_21_11_08,385414,0.4329915363738733,0.37264603776718025,0.4329915363738733,0.4329915363738733,0.37264603776718025,0.37264603776718025,0.4577181939420986,0.4329915363738733,0.37264603776718025,0.4329915363738733,0.4329915363738733,0.37264603776718025,0.37264603776718025,0.4577181939420986
21_001_2025_04_11_11_32,508546,0.2531137792844698,0.2907465597999001,0.2531137792844698,0.2531137792844698,0.2907465597999001,0.2907465597999001,0.3008420083925545,0.2531137792844698,0.2907465597999001,0.2531137792844698,0.2531137792844698,0.2907465597999001,0.2907465597999001,0.3008420083925545
41_001_2025_05_22_09_52,144585,0.016018259155514056,0.012608500190199537,0.016018259155514056,0.016018259155514056,0.012608500190199537,0.012608500190199537,0.016135837050869732,0.016018259155514056,0.012608500190199537,0.016018259155514056,0.016018259155514056,0.012608500190199537,0.012608500190199537,0.016135837050869732
33_001_2025_05_08_10_10,508614,0.09891391113889905,0.09703429319680544,0.09891391113889905,0.09891391113889905,0.09703429319680544,0.09703429319680544,0.09976327824243926,0.09891391113889905,0.09703429319680544,0.09891391113889905,0.09891391113889905,0.09703429319680544,0.09703429319680544,0.09976327824243926
31_003_2025_04_30_17_49,325795,0.5421507389616169,0.3003575868260716,0.5421507389616169,0.5421507389616169,0.3003575868260716,0.3003575868260716,0.5530839945364416,0.5421507389616169,0.3003575868260716,0.5421507389616169,0.5421507389616169,0.3003575868260716,0.3003575868260716,0.5530839945364416
40_002_2025_05_19_13_06,144141,0.09759887887554547,0.09947898238530328,0.09759887887554547,0.09759887887554547,0.09947898238530328,0.09947898238530328,0.10932350961905357,0.09759887887554547,0.09947898238530328,0.09759887887554547,0.09759887887554547,0.09947898238530328,0.09947898238530328,0.10932350961905357
37_002_2025_05_12_19_42,145342,0.07677753161508717,0.06683546394022374,0.07677753161508717,0.07677753161508717,0.06683546394022374,0.06683546394022374,0.08109149454390334,0.07677753161508717,0.06683546394022374,0.07677753161508717,0.07677753161508717,0.06683546394022374,0.06683546394022374,0.08109149454390334
35_001_2025_05_09_15_26,508549,0.03905228404735827,0.021065816666633895,0.03905228404735827,0.03905228404735827,0.021065816666633895,0.021065816666633895,0.040416950972276024,0.03905228404735827,0.021065816666633895,0.03905228404735827,0.03905228404735827,0.021065816666633895,0.021065816666633895,0.040416950972276024
32_003_2025_04_30_20_00,313701,0.0707042693520263,0.06349995696539061,0.0707042693520263,0.0707042693520263,0.06349995696539061,0.06349995696539061,0.0754380763848378,0.0707042693520263,0.06349995696539061,0.0707042693520263,0.0707042693520263,0.06349995696539061,0.06349995696539061,0.0754380763848378
38_001_2025_05_13_11_12,144260,0.059968113129072506,0.06335782614723416,0.059968113129072506,0.059968113129072506,0.06335782614723416,0.06335782614723416,0.06968667683349508,0.059968113129072506,0.06335782614723416,0.059968113129072506,0.059968113129072506,0.06335782614723416,0.06335782614723416,0.06968667683349508
36_003_2025_05_12_17_05,325841,0.38600728576207416,0.42927685588983583,0.38600728576207416,0.38600728576207416,0.42927685588983583,0.42927685588983583,0.4357677517562247,0.38600728576207416,0.42927685588983583,0.38600728576207416,0.38600728576207416,0.42927685588983583,0.42927685588983583,0.4357677517562247
35_002_2025_05_09_15_39,145302,0.06046716493923002,0.05131381536386285,0.06046716493923002,0.06046716493923002,0.05131381536386285,0.05131381536386285,0.0699164498768083,0.06046716493923002,0.05131381536386285,0.06046716493923002,0.06046716493923002,0.05131381536386285,0.05131381536386285,0.0699164498768083
34_001_2025_05_09_09_53,145221,0.1658162386982599,0.2585714187342051,0.1658162386982599,0.1658162386982599,0.2585714187342051,0.2585714187342051,0.2758829645850118,0.1658162386982599,0.2585714187342051,0.1658162386982599,0.1658162386982599,0.2585714187342051,0.2585714187342051,0.2758829645850118
39_003_2025_05_13_11_27,372183,0.04329053180827711,0.03938653834269701,0.04329053180827711,0.04329053180827711,0.03938653834269701,0.03938653834269701,0.04677806347952486,0.04329053180827711,0.03938653834269701,0.04329053180827711,0.04329053180827711,0.03938653834269701,0.03938653834269701,0.04677806347952486
42_002_2025_05_23_16_11,144665,0.07966681643797739,0.07999861749559327,0.07966681643797739,0.07966681643797739,0.07999861749559327,0.07999861749559327,0.08210002419382711,0.07966681643797739,0.07999861749559327,0.07966681643797739,0.07966681643797739,0.07999861749559327,0.07999861749559327,0.08210002419382711
28_002_2025_04_28_15_55,508448,0.22409567940084335,0.341830433003965,0.22409567940084335,0.22409567940084335,0.341830433003965,0.341830433003965,0.34966407577569386,0.22409567940084335,0.341830433003965,0.22409567940084335,0.22409567940084335,0.341830433003965,0.341830433003965,0.34966407577569386
41_002_2025_05_22_09_57,505916,0.014891800219799333,0.013023901200989887,0.014891800219799333,0.014891800219799333,0.013023901200989887,0.013023901200989887,0.018856885332742986,0.014891800219799333,0.013023901200989887,0.014891800219799333,0.014891800219799333,0.013023901200989887,0.013023901200989887,0.018856885332742986
41_003_2025_05_22_10_07,383481,0.060055126590365625,0.06428740928494502,0.060055126590365625,0.060055126590365625,0.06428740928494502,0.06428740928494502,0.06831889976296088,0.060055126590365625,0.06428740928494502,0.060055126590365625,0.060055126590365625,0.06428740928494502,0.06428740928494502,0.06831889976296088
33_003_2025_05_08_10_26,375596,0.09318523093962662,0.09063728048222026,0.09318523093962662,0.09318523093962662,0.09063728048222026,0.09063728048222026,0.09360589569643979,0.09318523093962662,0.09063728048222026,0.09318523093962662,0.09318523093962662,0.09063728048222026,0.09063728048222026,0.09360589569643979
28_003_2025_04_28_16_05,375679,0.4470332384828537,0.48118207299316706,0.4470332384828537,0.4470332384828537,0.48118207299316706,0.48118207299316706,0.5905307456631859,0.4470332384828537,0.48118207299316706,0.4470332384828537,0.4470332384828537,0.48118207299316706,0.48118207299316706,0.5905307456631859
23_001_2025_04_15_10_45,508551,0.39909861547809367,0.41745075715120017,0.39909861547809367,0.39909861547809367,0.41745075715120017,0.41745075715120017,0.42836804961547614,0.39909861547809367,0.41745075715120017,0.39909861547809367,0.39909861547809367,0.41745075715120017,0.41745075715120017,0.42836804961547614
34_003_2025_05_09_10_14,319164,0.208623152987179,0.3429396799137747,0.208623152987179,0.208623152987179,0.3429396799137747,0.3429396799137747,0.3485574814202103,0.208623152987179,0.3429396799137747,0.208623152987179,0.208623152987179,0.3429396799137747,0.3429396799137747,0.3485574814202103
39_001_2025_05_13_18_18,144796,0.14212409182574104,0.1652739025939943,0.14212409182574104,0.14212409182574104,0.1652739025939943,0.1652739025939943,0.17095085499599436,0.14212409182574104,0.1652739025939943,0.14212409182574104,0.14212409182574104,0.1652739025939943,0.1652739025939943,0.17095085499599436
38_002_2025_05_13_11_17,505213,0.020126164607799087,0.02729937669854101,0.020126164607799087,0.020126164607799087,0.02729937669854101,0.02729937669854101,0.029312389031952858,0.020126164607799087,0.02729937669854101,0.020126164607799087,0.020126164607799087,0.02729937669854101,0.02729937669854101,0.029312389031952858
43_001_2025_05_26_11_12,144531,0.04670970241678256,0.03882212120583128,0.04670970241678256,0.04670970241678256,0.03882212120583128,0.03882212120583128,0.04866775985774678,0.04670970241678256,0.03882212120583128,0.04670970241678256,0.04670970241678256,0.03882212120583128,0.03882212120583128,0.04866775985774678
46_002_2025_05_29_20_03,143883,0.06669307701396274,0.11288338441650508,0.06669307701396274,0.06669307701396274,0.11288338441650508,0.11288338441650508,0.12100804125574251,0.06669307701396274,0.11288338441650508,0.06669307701396274,0.06669307701396274,0.11288338441650508,0.11288338441650508,0.12100804125574251
37_003_2025_05_12_19_47,313826,0.08512997648378401,0.09112693020973406,0.08512997648378401,0.08512997648378401,0.09112693020973406,0.09112693020973406,0.09431340934148222,0.08512997648378401,0.09112693020973406,0.08512997648378401,0.08512997648378401,0.09112693020973406,0.09112693020973406,0.09431340934148222
34_002_2025_05_09_10_01,508550,0.39199292105004424,0.25935502900403107,0.39199292105004424,0.39199292105004424,0.25935502900403107,0.25935502900403107,0.4772293776423164,0.39199292105004424,0.25935502900403107,0.39199292105004424,0.39199292105004424,0.25935502900403107,0.25935502900403107,0.4772293776423164
45_001_2025_05_29_10_57,144387,0.11136736686820836,0.10746119803029358,0.11136736686820836,0.11136736686820836,0.10746119803029358,0.10746119803029358,0.1187087480174808,0.11136736686820836,0.10746119803029358,0.11136736686820836,0.11136736686820836,0.10746119803029358,0.10746119803029358,0.1187087480174808
23_003_2025_04_15_11_03,375722,0.3936367846439655,0.3908049036255529,0.3936367846439655,0.3936367846439655,0.3908049036255529,0.3908049036255529,0.4086744986985058,0.3936367846439655,0.3908049036255529,0.3936367846439655,0.3936367846439655,0.3908049036255529,0.3908049036255529,0.4086744986985058
40_001_2025_05_19_12_54,504943,0.13943554024909743,0.13421712945817646,0.13943554024909743,0.13943554024909743,0.13421712945817646,0.13421712945817646,0.1474938755463488,0.13943554024909743,0.13421712945817646,0.13943554024909743,0.13943554024909743,0.13421712945817646,0.13421712945817646,0.1474938755463488
18_002_2025_04_08_12_06,508460,0.3516284466821382,0.3595032057585651,0.3516284466821382,0.3516284466821382,0.3595032057585651,0.3595032057585651,0.3744286669551194,0.3516284466821382,0.3595032057585651,0.3516284466821382,0.3516284466821382,0.3595032057585651,0.3595032057585651,0.3744286669551194
43_003_2025_05_26_11_27,312119,0.04183340328528542,0.04026348924608883,0.04183340328528542,0.04183340328528542,0.04026348924608883,0.04026348924608883,0.04416264309446077,0.04183340328528542,0.04026348924608883,0.04183340328528542,0.04183340328528542,0.04026348924608883,0.04026348924608883,0.04416264309446077
45_003_2025_05_29_11_12,317501,0.18105139826331257,0.2099268978680382,0.18105139826331257,0.18105139826331257,0.2099268978680382,0.2099268978680382,0.21807175410471147,0.18105139826331257,0.2099268978680382,0.18105139826331257,0.18105139826331257,0.2099268978680382,0.2099268978680382,0.21807175410471147
46_003_2025_05_29_20_07,381757,0.5336876599512255,0.5482728541978275,0.5336876599512255,0.5336876599512255,0.5482728541978275,0.5482728541978275,0.5531293466786463,0.5336876599512255,0.5482728541978275,0.5336876599512255,0.5336876599512255,0.5482728541978275,0.5482728541978275,0.5531293466786463
47_001_2025_06_26_18_29,144584,0.0810186465999004,0.08074199081502795,0.0810186465999004,0.0810186465999004,0.08074199081502795,0.08074199081502795,0.08372987329165053,0.0810186465999004,0.08074199081502795,0.0810186465999004,0.0810186465999004,0.08074199081502795,0.08074199081502795,0.08372987329165053
42_001_2025_05_23_15_57,506897,0.044462681767696396,0.04984641850316731,0.044462681767696396,0.044462681767696396,0.04984641850316731,0.04984641850316731,0.05041852684075858,0.044462681767696396,0.04984641850316731,0.044462681767696396,0.044462681767696396,0.04984641850316731,0.04984641850316731,0.05041852684075858
44_003_2025_05_28_13_14,373433,0.1733831771696663,0.1309204060701652,0.1733831771696663,0.1733831771696663,0.1309204060701652,0.1309204060701652,0.17977522072232502,0.1733831771696663,0.1309204060701652,0.1733831771696663,0.1733831771696663,0.1309204060701652,0.1309204060701652,0.17977522072232502
40_003_2025_05_19_13_12,316286,0.12377089090253758,0.116182821876403,0.12377089090253758,0.12377089090253758,0.116182821876403,0.116182821876403,0.12599040109268195,0.12377089090253758,0.116182821876403,0.12377089090253758,0.12377089090253758,0.116182821876403,0.116182821876403,0.12599040109268195
37_001_2025_05_12_19_30,508514,0.2080906327062775,0.19213237000357905,0.2080906327062775,0.2080906327062775,0.19213237000357905,0.19213237000357905,0.2558533295051857,0.2080906327062775,0.19213237000357905,0.2080906327062775,0.2080906327062775,0.19213237000357905,0.19213237000357905,0.2558533295051857
29_001_2025_04_28_18_08,508481,0.20653475744423094,0.20396238994180707,0.20653475744423094,0.20653475744423094,0.20396238994180707,0.20396238994180707,0.21875743636438727,0.20653475744423094,0.20396238994180707,0.20653475744423094,0.20653475744423094,0.20396238994180707,0.20396238994180707,0.21875743636438727
56_002_2025_08_25_18_14,145068,0.12088124190035018,0.11109272892712384,0.12088124190035018,0.12088124190035018,0.11109272892712384,0.11109272892712384,0.121115614746188,0.12088124190035018,0.11109272892712384,0.12088124190035018,0.12088124190035018,0.11109272892712384,0.11109272892712384,0.121115614746188
50_002_2025_08_21_15_23,145022,0.25132048930507095,0.08216684365130808,0.25132048930507095,0.25132048930507095,0.08216684365130808,0.08216684365130808,0.25379597578298463,0.25132048930507095,0.08216684365130808,0.25132048930507095,0.25132048930507095,0.08216684365130808,0.08216684365130808,0.25379597578298463
42_003_2025_05_23_16_18,324508,0.13485645962503234,0.1385605285539956,0.13485645962503234,0.13485645962503234,0.1385605285539956,0.1385605285539956,0.14077927200562082,0.13485645962503234,0.1385605285539956,0.13485645962503234,0.13485645962503234,0.1385605285539956,0.1385605285539956,0.14077927200562082
