id,n_samples,prop_interp_psl,prop_interp_psr,prop_interp_xpl,prop_interp_ypl,prop_interp_xpr,prop_interp_ypr,prop_interp_any,prop_na_psl,prop_na_psr,prop_na_xpl,prop_na_ypl,prop_na_xpr,prop_na_ypr,prop_na_any
97_001,298941,0.05293017685764081,0.05458602199096143,0.05293017685764081,0.05293017685764081,0.05458602199096143,0.05458602199096143,0.05688413432750944,0.05293017685764081,0.05458602199096143,0.05293017685764081,0.05293017685764081,0.05458602199096143,0.05458602199096143,0.05688413432750944
94_001,300483,0.1509536313202411,0.10091752278831082,0.1509536313202411,0.1509536313202411,0.10091752278831082,0.10091752278831082,0.1537258347394029,0.1509536313202411,0.10091752278831082,0.1509536313202411,0.1509536313202411,0.10091752278831082,0.10091752278831082,0.1537258347394029
72_001,299353,0.027936917284944532,0.03218274077761038,0.027936917284944532,0.027936917284944532,0.03218274077761038,0.03218274077761038,0.032379832505436724,0.027936917284944532,0.03218274077761038,0.027936917284944532,0.027936917284944532,0.03218274077761038,0.03218274077761038,0.032379832505436724
96_001,351171,0.04382765091650506,0.04977916741416575,0.04382765091650506,0.04382765091650506,0.04977916741416575,0.04977916741416575,0.05284035412946969,0.04382765091650506,0.04977916741416575,0.04382765091650506,0.04382765091650506,0.04977916741416575,0.04977916741416575,0.05284035412946969
68_001,304539,0.1459944374940484,0.42367644209772803,0.1459944374940484,0.1459944374940484,0.42367644209772803,0.42367644209772803,0.42638217108482,0.1459944374940484,0.42367644209772803,0.1459944374940484,0.1459944374940484,0.42367644209772803,0.42367644209772803,0.42638217108482
82_001,298043,0.40804179262723833,0.18652677633764256,0.40804179262723833,0.40804179262723833,0.18652677633764256,0.18652677633764256,0.40999453099049465,0.40804179262723833,0.18652677633764256,0.40804179262723833,0.40804179262723833,0.18652677633764256,0.18652677633764256,0.40999453099049465
70_001,299480,0.062231200747963136,0.09910511553359155,0.062231200747963136,0.062231200747963136,0.09910511553359155,0.09910511553359155,0.10180646453853345,0.062231200747963136,0.09910511553359155,0.062231200747963136,0.062231200747963136,0.09910511553359155,0.09910511553359155,0.10180646453853345
98_001,295637,0.15407070156983058,0.15514972753748685,0.15407070156983058,0.15407070156983058,0.15514972753748685,0.15514972753748685,0.16104547130433605,0.15407070156983058,0.15514972753748685,0.15407070156983058,0.15407070156983058,0.15514972753748685,0.15514972753748685,0.16104547130433605
93_001,309186,0.2715291119261545,0.17127554287710312,0.2715291119261545,0.2715291119261545,0.17127554287710312,0.17127554287710312,0.27302659240715943,0.2715291119261545,0.17127554287710312,0.2715291119261545,0.2715291119261545,0.17127554287710312,0.17127554287710312,0.27302659240715943
99_001,300419,0.1817461611948645,0.23395657398500094,0.1817461611948645,0.1817461611948645,0.23395657398500094,0.23395657398500094,0.25166850299082283,0.1817461611948645,0.23395657398500094,0.1817461611948645,0.1817461611948645,0.23395657398500094,0.23395657398500094,0.25166850299082283
